timestamp,perclos,avg_eye_speed,avg_fixation,max_fixation,fixation_fatigue_flag
2025-11-02 12:42:43,8.77,36.83,0.07,1.09,0
2025-11-02 12:42:43,8.98,36.83,0.07,1.09,0
2025-11-02 12:42:43,8.96,37.16,0.07,1.09,0
2025-11-02 12:42:43,8.94,37.08,0.07,1.09,0
2025-11-02 12:42:43,8.92,36.97,0.07,1.09,0
2025-11-02 12:42:43,8.9,36.88,0.07,1.09,0
2025-11-02 12:42:43,8.88,37.03,0.07,1.09,0
2025-11-02 12:42:43,8.86,36.94,0.07,1.09,0
2025-11-02 12:42:43,8.84,37.09,0.07,1.09,0
2025-11-02 12:42:43,8.82,37.01,0.07,1.09,0
2025-11-02 12:42:43,8.8,36.93,0.07,1.09,0
2025-11-02 12:42:43,8.78,36.87,0.07,1.09,0
2025-11-02 12:42:43,8.76,37.0,0.07,1.09,0
2025-11-02 12:42:44,8.74,36.91,0.07,1.09,0
2025-11-02 12:42:44,8.72,36.82,0.07,1.09,0
2025-11-02 12:42:44,8.7,36.73,0.07,1.09,0
2025-11-02 12:42:44,8.68,36.65,0.07,1.09,0
2025-11-02 12:42:44,8.66,36.76,0.07,1.09,0
2025-11-02 12:42:44,8.64,36.76,0.07,1.09,0
2025-11-02 12:42:44,8.62,36.83,0.07,1.09,0
2025-11-02 12:42:44,8.6,36.95,0.07,1.09,0
2025-11-02 12:42:44,8.8,36.95,0.07,1.09,0
2025-11-02 12:42:44,8.78,37.01,0.07,1.09,0
2025-11-02 12:42:44,8.99,37.01,0.07,1.09,0
2025-11-02 12:42:44,8.97,36.92,0.07,1.09,0
2025-11-02 12:42:44,8.95,36.84,0.07,1.09,0
2025-11-02 12:42:44,9.15,36.84,0.07,1.09,0
2025-11-02 12:42:44,9.35,36.84,0.07,1.09,0
2025-11-02 12:42:44,9.56,36.84,0.07,1.09,0
2025-11-02 12:42:44,9.53,36.79,0.07,1.09,0
2025-11-02 12:42:44,9.73,36.79,0.07,1.09,0
2025-11-02 12:42:44,9.93,36.79,0.07,1.09,0
2025-11-02 12:42:44,10.13,36.79,0.07,1.09,0
2025-11-02 12:42:45,10.33,36.79,0.07,1.09,0
2025-11-02 12:42:45,10.53,36.79,0.07,1.09,0
2025-11-02 12:42:45,10.5,36.78,0.07,1.09,0
2025-11-02 12:42:45,10.48,36.78,0.07,1.09,0
2025-11-02 12:42:45,10.46,36.78,0.07,1.09,0
2025-11-02 12:42:45,10.43,36.89,0.07,1.09,0
2025-11-02 12:42:45,10.41,36.8,0.07,1.09,0
2025-11-02 12:42:45,10.39,36.68,0.07,1.09,0
2025-11-02 12:42:45,10.37,36.68,0.07,1.09,0
2025-11-02 12:42:45,10.34,36.74,0.07,1.09,0
2025-11-02 12:42:45,10.32,36.91,0.07,1.09,0
2025-11-02 12:42:45,10.3,36.77,0.07,1.09,0
2025-11-02 12:42:45,10.28,36.72,0.07,1.09,0
2025-11-02 12:42:45,10.26,36.64,0.07,1.09,0
2025-11-02 12:42:45,10.23,36.86,0.07,1.09,0
2025-11-02 12:42:45,10.21,36.78,0.07,1.09,0
2025-11-02 12:42:45,10.19,36.65,0.07,1.09,0
2025-11-02 12:42:45,10.17,36.61,0.07,1.09,0
2025-11-02 12:42:46,10.15,36.53,0.07,1.09,0
2025-11-02 12:42:46,10.13,36.45,0.07,1.09,0
2025-11-02 12:42:46,10.11,36.37,0.07,1.09,0
2025-11-02 12:42:46,10.08,36.28,0.07,1.09,0
2025-11-02 12:42:46,10.06,36.19,0.07,1.09,0
2025-11-02 12:42:46,10.04,36.11,0.07,1.09,0
2025-11-02 12:42:46,10.02,36.14,0.07,1.09,0
2025-11-02 12:42:46,10.0,36.26,0.07,1.09,0
2025-11-02 12:42:46,9.98,36.29,0.07,1.09,0
2025-11-02 12:42:46,9.96,36.29,0.07,1.09,0
2025-11-02 12:42:46,9.94,36.29,0.07,1.09,0
2025-11-02 12:42:46,9.92,36.29,0.07,1.09,0
2025-11-02 12:42:46,9.9,36.38,0.07,1.09,0
2025-11-02 12:42:46,9.88,36.31,0.07,1.09,0
2025-11-02 12:42:46,9.86,36.31,0.07,1.09,0
2025-11-02 12:42:46,9.84,36.31,0.07,1.09,0
2025-11-02 12:42:46,9.82,36.19,0.07,1.09,0
2025-11-02 12:42:46,9.8,36.19,0.07,1.09,0
2025-11-02 12:42:47,9.78,36.15,0.07,1.09,0
2025-11-02 12:42:47,9.76,36.07,0.07,1.09,0
2025-11-02 12:42:47,9.74,36.07,0.07,1.09,0
2025-11-02 12:42:47,9.92,36.07,0.07,1.09,0
2025-11-02 12:42:47,10.1,36.07,0.07,1.09,0
2025-11-02 12:42:47,10.28,36.07,0.07,1.09,0
2025-11-02 12:42:47,10.26,36.18,0.07,1.09,0
2025-11-02 12:42:47,10.44,36.18,0.07,1.09,0
2025-11-02 12:42:47,10.62,36.18,0.07,1.09,0
2025-11-02 12:42:47,10.6,36.1,0.07,1.09,0
2025-11-02 12:42:47,10.78,36.1,0.07,1.09,0
2025-11-02 12:42:47,10.76,36.1,0.07,1.09,0
2025-11-02 12:42:47,10.93,36.1,0.07,1.09,0
2025-11-02 12:42:47,10.91,36.1,0.07,1.09,0
2025-11-02 12:42:47,10.89,36.02,0.07,1.09,0
2025-11-02 12:42:47,10.87,36.02,0.07,1.09,0
2025-11-02 12:42:47,11.05,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.22,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.2,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.18,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.15,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.13,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.11,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.09,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.07,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.05,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.03,36.02,0.07,1.09,0
2025-11-02 12:42:48,11.0,36.02,0.07,1.09,0
2025-11-02 12:42:48,10.98,36.02,0.07,1.09,0
2025-11-02 12:42:48,10.96,36.02,0.07,1.09,0
2025-11-02 12:42:48,10.94,36.13,0.08,1.09,0
2025-11-02 12:42:48,10.92,36.05,0.08,1.09,0
2025-11-02 12:42:48,10.9,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.88,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.86,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.84,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.82,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.8,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.78,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.75,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.73,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.71,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.69,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.67,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.65,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.63,35.97,0.08,1.09,0
2025-11-02 12:42:48,10.61,35.89,0.08,1.09,0
2025-11-02 12:42:48,10.59,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.58,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.56,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.54,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.52,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.5,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.48,35.89,0.08,1.09,0
2025-11-02 12:42:49,10.46,35.81,0.08,1.09,0
2025-11-02 12:42:49,10.44,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.42,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.4,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.38,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.36,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.34,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.33,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.31,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.29,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.27,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.25,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.23,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.22,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.2,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.18,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.16,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.14,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.12,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.11,35.73,0.08,1.09,0
2025-11-02 12:42:49,10.09,35.73,0.08,1.09,0
2025-11-02 12:42:50,10.07,35.65,0.08,1.58,0
2025-11-02 12:42:50,10.05,35.65,0.08,1.58,0
2025-11-02 12:42:50,10.04,35.65,0.08,1.58,0
2025-11-02 12:42:50,10.02,35.69,0.08,1.58,0
2025-11-02 12:42:50,10.0,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.98,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.97,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.95,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.93,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.91,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.9,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.88,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.86,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.84,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.83,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.81,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.97,35.79,0.08,1.58,0
2025-11-02 12:42:50,9.95,35.79,0.08,1.58,0
2025-11-02 12:42:50,10.1,35.79,0.08,1.58,0
2025-11-02 12:42:50,10.09,35.79,0.08,1.58,0
2025-11-02 12:42:50,10.07,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.22,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.2,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.19,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.17,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.15,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.14,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.12,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.1,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.08,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.07,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.22,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.2,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.35,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.5,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.48,35.87,0.08,1.58,0
2025-11-02 12:42:51,10.47,35.79,0.08,1.58,0
2025-11-02 12:42:51,10.45,35.81,0.08,1.58,0
2025-11-02 12:42:51,10.43,35.9,0.08,1.58,0
2025-11-02 12:42:51,10.58,35.9,0.08,1.58,0
2025-11-02 12:42:51,10.56,35.83,0.08,1.58,0
2025-11-02 12:42:51,10.54,35.76,0.08,1.58,0
2025-11-02 12:42:51,10.53,35.69,0.08,1.58,0
2025-11-02 12:42:51,10.51,35.62,0.08,1.58,0
2025-11-02 12:42:52,10.49,35.55,0.08,1.58,0
2025-11-02 12:42:52,10.47,35.47,0.08,1.58,0
2025-11-02 12:42:52,10.46,35.34,0.08,1.58,0
2025-11-02 12:42:52,10.44,35.28,0.08,1.58,0
2025-11-02 12:42:52,10.42,35.2,0.08,1.58,0
2025-11-02 12:42:52,10.41,35.13,0.08,1.58,0
2025-11-02 12:42:52,10.39,35.14,0.08,1.58,0
2025-11-02 12:42:52,10.37,35.22,0.08,1.58,0
2025-11-02 12:42:52,10.36,35.15,0.08,1.58,0
2025-11-02 12:42:52,10.34,35.08,0.08,1.58,0
2025-11-02 12:42:52,10.32,35.22,0.08,1.58,0
2025-11-02 12:42:52,10.47,35.22,0.08,1.58,0
2025-11-02 12:42:52,10.61,35.22,0.08,1.58,0
2025-11-02 12:42:52,10.75,35.22,0.08,1.58,0
2025-11-02 12:42:52,10.9,35.22,0.08,1.58,0
2025-11-02 12:42:52,11.04,35.22,0.08,1.58,0
2025-11-02 12:42:52,11.02,35.14,0.08,1.58,0
2025-11-02 12:42:52,11.0,35.08,0.08,1.58,0
2025-11-02 12:42:52,10.99,35.01,0.08,1.58,0
2025-11-02 12:42:52,10.97,34.94,0.08,1.58,0
2025-11-02 12:42:52,10.95,34.88,0.08,1.58,0
2025-11-02 12:42:52,10.94,34.8,0.08,1.58,0
2025-11-02 12:42:52,10.92,34.74,0.08,1.58,0
2025-11-02 12:42:52,10.9,34.75,0.08,1.58,0
2025-11-02 12:42:53,10.88,34.91,0.08,1.58,0
2025-11-02 12:42:53,10.87,34.98,0.08,1.58,0
2025-11-02 12:42:53,10.85,34.99,0.08,1.58,0
2025-11-02 12:42:53,10.83,35.07,0.08,1.58,0
2025-11-02 12:42:53,10.82,35.02,0.08,1.58,0
2025-11-02 12:42:53,10.8,34.96,0.08,1.58,0
2025-11-02 12:42:53,10.94,34.96,0.08,1.58,0
2025-11-02 12:42:53,11.08,34.96,0.08,1.58,0
2025-11-02 12:42:53,11.21,34.96,0.08,1.58,0
2025-11-02 12:42:53,11.2,34.92,0.08,1.58,0
2025-11-02 12:42:53,11.18,34.86,0.08,1.58,0
2025-11-02 12:42:53,11.16,34.89,0.08,1.58,0
2025-11-02 12:42:53,11.15,34.89,0.08,1.58,0
2025-11-02 12:42:53,11.13,34.92,0.08,1.58,0
2025-11-02 12:42:53,11.11,34.92,0.08,1.58,0
2025-11-02 12:42:53,11.09,34.91,0.08,1.58,0
2025-11-02 12:42:53,11.08,35.1,0.08,1.58,0
2025-11-02 12:42:53,11.06,35.27,0.08,1.58,0
2025-11-02 12:42:53,11.04,35.37,0.08,1.58,0
2025-11-02 12:42:53,11.03,35.37,0.08,1.58,0
2025-11-02 12:42:53,11.01,35.37,0.08,1.58,0
2025-11-02 12:42:54,10.99,35.3,0.08,1.58,0
2025-11-02 12:42:54,10.98,35.3,0.08,1.58,0
2025-11-02 12:42:54,10.96,35.32,0.08,1.58,0
2025-11-02 12:42:54,10.94,35.41,0.08,1.58,0
2025-11-02 12:42:54,10.93,35.41,0.08,1.58,0
2025-11-02 12:42:54,10.91,35.41,0.08,1.58,0
2025-11-02 12:42:54,10.89,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.88,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.86,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.84,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.83,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.81,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.79,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.78,35.35,0.08,1.58,0
2025-11-02 12:42:54,10.76,35.28,0.08,1.58,0
2025-11-02 12:42:54,10.75,35.28,0.08,1.58,0
2025-11-02 12:42:54,10.73,35.22,0.08,1.58,0
2025-11-02 12:42:54,10.71,35.22,0.08,1.58,0
2025-11-02 12:42:54,10.7,35.22,0.08,1.58,0
2025-11-02 12:42:54,10.68,35.22,0.08,1.58,0
2025-11-02 12:42:54,10.67,35.22,0.08,1.58,0
2025-11-02 12:42:54,10.65,35.22,0.08,1.58,0
2025-11-02 12:42:55,10.64,35.24,0.08,1.58,0
2025-11-02 12:42:55,10.62,35.24,0.08,1.58,0
2025-11-02 12:42:55,10.6,35.43,0.08,1.58,0
2025-11-02 12:42:55,10.59,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.57,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.56,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.54,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.53,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.51,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.5,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.48,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.47,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.45,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.43,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.56,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.55,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.68,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.66,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.65,35.52,0.08,1.58,0
2025-11-02 12:42:55,10.63,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.62,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.6,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.59,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.57,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.56,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.68,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.67,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.65,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.64,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.62,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.61,35.47,0.08,1.58,0
2025-11-02 12:42:56,10.59,35.4,0.08,1.58,0
2025-11-02 12:42:56,10.58,35.34,0.08,1.58,0
2025-11-02 12:42:56,10.7,35.34,0.08,1.58,0
2025-11-02 12:42:56,10.69,35.34,0.08,1.58,0
2025-11-02 12:42:56,10.67,35.34,0.08,1.58,0
2025-11-02 12:42:56,10.66,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.64,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.63,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.61,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.6,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.58,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.57,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.56,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.54,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.53,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.51,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.5,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.48,35.27,0.08,1.58,0
2025-11-02 12:42:56,10.47,35.27,0.08,1.58,0
2025-11-02 12:42:57,10.45,35.21,0.09,1.58,0
2025-11-02 12:42:57,10.44,35.21,0.09,1.58,0
2025-11-02 12:42:57,10.43,35.21,0.09,1.58,0
2025-11-02 12:42:57,10.41,35.12,0.09,1.58,0
2025-11-02 12:42:57,10.4,35.06,0.09,1.58,0
2025-11-02 12:42:57,10.38,35.06,0.09,1.58,0
2025-11-02 12:42:57,10.37,35.06,0.09,1.58,0
2025-11-02 12:42:57,10.35,35.06,0.09,1.58,0
2025-11-02 12:42:57,10.34,35.11,0.09,1.58,0
2025-11-02 12:42:57,10.33,35.29,0.09,1.58,0
2025-11-02 12:42:57,10.31,35.45,0.09,1.58,0
2025-11-02 12:42:57,10.3,35.54,0.09,1.58,0
2025-11-02 12:42:57,10.28,35.56,0.09,1.58,0
2025-11-02 12:42:57,10.27,35.65,0.09,1.58,0
2025-11-02 12:42:57,10.26,35.6,0.09,1.58,0
2025-11-02 12:42:57,10.24,35.54,0.09,1.58,0
2025-11-02 12:42:57,10.23,35.48,0.09,1.58,0
2025-11-02 12:42:57,10.22,35.42,0.09,1.58,0
2025-11-02 12:42:57,10.2,35.39,0.09,1.58,0
2025-11-02 12:42:57,10.19,35.33,0.09,1.58,0
2025-11-02 12:42:57,10.17,35.27,0.09,1.58,0
2025-11-02 12:42:58,10.16,35.22,0.09,1.58,0
2025-11-02 12:42:58,10.15,35.2,0.09,1.58,0
2025-11-02 12:42:58,10.13,35.15,0.09,1.58,0
2025-11-02 12:42:58,10.25,35.15,0.09,1.58,0
2025-11-02 12:42:58,10.24,35.06,0.09,1.58,0
2025-11-02 12:42:58,10.23,35.08,0.08,1.58,0
2025-11-02 12:42:58,10.21,35.02,0.08,1.58,0
2025-11-02 12:42:58,10.2,34.96,0.08,1.58,0
2025-11-02 12:42:58,10.32,34.96,0.08,1.58,0
2025-11-02 12:42:58,10.3,34.92,0.08,1.58,0
2025-11-02 12:42:58,10.42,34.92,0.08,1.58,0
2025-11-02 12:42:58,10.54,34.92,0.08,1.58,0
2025-11-02 12:42:58,10.66,34.92,0.08,1.58,0
2025-11-02 12:42:58,10.78,34.92,0.08,1.58,0
2025-11-02 12:42:58,10.89,34.92,0.08,1.58,0
2025-11-02 12:42:58,11.01,34.92,0.08,1.58,0
2025-11-02 12:42:58,11.13,34.92,0.08,1.58,0
2025-11-02 12:42:58,11.24,34.92,0.08,1.58,0
2025-11-02 12:42:58,11.23,34.97,0.09,1.58,0
2025-11-02 12:42:58,11.34,34.97,0.09,1.58,0
2025-11-02 12:42:58,11.33,34.94,0.09,1.58,0
2025-11-02 12:42:58,11.44,34.94,0.09,1.58,0
2025-11-02 12:42:58,11.56,34.94,0.09,1.58,0
2025-11-02 12:42:58,11.67,34.94,0.09,1.58,0
2025-11-02 12:42:59,11.79,34.94,0.09,1.58,0
2025-11-02 12:42:59,11.9,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.02,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.13,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.24,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.36,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.47,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.58,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.56,34.97,0.09,1.58,0
2025-11-02 12:42:59,12.68,34.97,0.09,1.58,0
2025-11-02 12:42:59,12.66,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.77,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.76,34.99,0.09,1.58,0
2025-11-02 12:42:59,12.74,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.85,34.94,0.09,1.58,0
2025-11-02 12:42:59,12.96,34.94,0.09,1.58,0
2025-11-02 12:42:59,13.07,34.94,0.09,1.58,0
2025-11-02 12:42:59,13.05,34.97,0.09,1.58,0
2025-11-02 12:43:00,13.04,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.15,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.26,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.37,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.48,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.58,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.69,34.91,0.09,1.58,0
2025-11-02 12:43:00,13.68,34.9,0.09,1.58,0
2025-11-02 12:43:00,13.78,34.9,0.09,1.58,0
2025-11-02 12:43:00,13.89,34.9,0.09,1.58,0
2025-11-02 12:43:00,14.0,34.9,0.09,1.58,0
2025-11-02 12:43:00,14.11,34.9,0.09,1.58,0
2025-11-02 12:43:00,14.09,35.0,0.09,1.58,0
2025-11-02 12:43:00,14.07,34.94,0.09,1.58,0
2025-11-02 12:43:00,14.18,34.94,0.09,1.58,0
2025-11-02 12:43:00,14.29,34.94,0.09,1.58,0
2025-11-02 12:43:00,14.39,34.94,0.09,1.58,0
2025-11-02 12:43:00,14.37,35.09,0.09,1.58,0
2025-11-02 12:43:00,14.48,35.09,0.09,1.58,0
2025-11-02 12:43:00,14.59,35.09,0.09,1.58,0
2025-11-02 12:43:01,14.57,35.15,0.09,1.58,0
2025-11-02 12:43:01,14.67,35.15,0.09,1.58,0
2025-11-02 12:43:01,14.78,35.15,0.09,1.58,0
2025-11-02 12:43:01,14.76,35.14,0.09,1.58,0
2025-11-02 12:43:01,14.74,35.09,0.09,1.58,0
2025-11-02 12:43:01,14.72,35.03,0.09,1.58,0
2025-11-02 12:43:01,14.71,35.05,0.09,1.58,0
2025-11-02 12:43:01,14.69,35.06,0.09,1.58,0
2025-11-02 12:43:01,14.67,35.06,0.09,1.58,0
2025-11-02 12:43:01,14.65,35.17,0.09,1.58,0
2025-11-02 12:43:01,14.63,35.29,0.09,1.58,0
2025-11-02 12:43:01,14.62,35.35,0.09,1.58,0
2025-11-02 12:43:01,14.72,35.35,0.09,1.58,0
2025-11-02 12:43:01,14.7,35.41,0.09,1.58,0
2025-11-02 12:43:01,14.68,35.51,0.09,1.58,0
2025-11-02 12:43:01,14.67,35.56,0.09,1.58,0
2025-11-02 12:43:01,14.77,35.56,0.09,1.58,0
2025-11-02 12:43:01,14.75,35.56,0.09,1.58,0
2025-11-02 12:43:01,14.73,35.56,0.09,1.58,0
2025-11-02 12:43:01,14.72,35.54,0.09,1.58,0
2025-11-02 12:43:01,14.7,35.54,0.09,1.58,0
